color,quantity,price,parentSku,productID,productName,sku,manufacture,outStockproductID,productRating,productRatingcount,productListPrice,productSalesPrice,size,primaryCategory,subCategory1,subCategory2,subCategory3,pageType,categoryId
,1,10.99,71916,5327594,Whiskas Dry Cat Food Meaty Selections,058496703226,0000033402,5327594,4.7193,57,10.99,10.99,One Size,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,40.99,71491,5325808,IAMS&amp;trade; Proactive Health Indoor Adult Dry Cat Food - Salmon,019014805945,0000033402,5325808,4.6702,94,40.99,40.99,16 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,69.99,71733,5325799,Royal Canin Urinary Care Adult Cat Dry Food,546406,0000033389,5325799,4.3469,49,69.99,69.99,6 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,69.99,71735,5325798,Royal Canin Feline Care Nutrition Oral Care Dry Food,546106,0000033389,5325798,4.3704,54,69.99,69.99,6 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,19.99,2286,5173341,WHISKAS® Indoor Cat Food,E42153,0000014585,5173341,4.2273,22,19.99,19.99,6.6 Lb,Other,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,19.99,2282,5014611,WHISKAS® Meaty Selections Cat Food,70124,0000033402,5014611,4.6667,96,19.99,19.99,4 kg,Original,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,10.99,54198,5103796,WHISKAS® Kitten Food,58496,0000014585,5103796,4.4773,44,10.99,10.99,1.5 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,19.99,2283,5079067,WHISKAS® Seafood Selections Cat Food,58496,0000033402,5079067,4.3103,29,19.99,19.99,8.8 Lb,Seafood,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,29.99,63505,5306186,Purina Pro Plan LiveClear Kitten Dry Cat Food - Chicken &amp; Rice,0038100-19126,0000030078,5306186,4.4651,86,29.99,29.99,3.2 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,24.99,64050,5309310,"Authority® Sensitive Stomach &amp; Skin Cat Dry Food - Turkey &amp; Rice, With-Grain",50009239,0000030068,5309310,4.6071,168,24.99,24.99,3.5 Lb,Turkey &amp; Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,24.99,64051,5309307,"Authority® Gut Health Cat Dry Food - Salmon &amp; Rice, With-Grain",50009952,0000033224,5309307,4.2159,88,24.99,24.99,3.5 Lb,Salmon &amp; Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,39.99,64052,5309313,"Authority® Sensitive Stomach &amp; Skin Cat Dry Food - Ocean Whitefish &amp; Rice, With-Grain",50009242,0000033224,5309313,4.8095,63,39.99,39.99,7 Lb,Ocean Whitefish &amp; Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,34.99,63292,5308187,"Natural Balance Original Ultra Indoor Adult Cat Food - Grain Free, Chicken &amp; Salmon",10723633759189,0000003884,5308187,4.2222,18,34.99,34.99,6 Lb,Chicken &amp; Salmon,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,62.99,57603,5298837,"Tiki Cat® Born Carnivore® for Cats &amp; Kittens Food - Chicken &amp; Herring &amp; Salmon, Non-GMO",47022,0000034747,5298837,4.7,10,62.99,62.99,5.6 lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,29.99,63503,5306177,Purina Pro Plan LiveClear Indoor Adult Dry Cat Food - Turkey,00-38100-19135,0000030078,5306177,4.6687,160,29.99,29.99,3.2 Lb,Turkey,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,36.99,63304,5309105,"Tiki Cat® Born Carnivore® Cat &amp; Kitten Food - Non-GMO, Chicken &amp; Egg",47013,0000034747,5309105,4.4091,22,36.99,36.99,2.8 Lb,Chicken &amp; Egg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,41.99,63506,5306195,Hill&#x27;s® Science Diet® Perfect Digestion Adult Dry Cat Food - Salmon,605831,0000003017,5306195,4.563,135,41.99,41.99,3.5 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,28.99,63221,5306708,"Merrick® Purrfect Bistro® All Life Stages Dry Cat Food - Chicken, No Artificial Colors or Flavors",38701,0000033160,5306708,4.4524,84,32.99,28.99,4 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,43.99,63288,5308139,"Tiki Cat® Essentials Cat Food Non-GMO, Grain &amp; Potato Free, High Protein",48085,0000034747,5308139,4.6538,26,43.99,43.99,6 Lb,Chicken &amp; Turkey Hearts,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,55.99,63240,5307217,"Wellness® CORE® Adult Cat Food Natural, Digestive Health, Chicken and Rice",89822,0000000011,5307217,3.3125,16,61.99,55.99,11 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,28.99,63222,5306711,"Merrick® Purrfect Bistro® All Life Stages Dry Cat Food - Salmon, No Artificial Colors or Flavors",38703,0000033160,5306711,4.4058,69,32.99,28.99,4 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,41.99,63507,5306198,Hill&#x27;s® Science Diet® Perfect Digestion Adult Senior 7+ Dry Cat Food - Chicken,605834,0000003017,5306198,4.6089,179,41.99,41.99,3.5 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,55.99,63241,5307218,"Wellness® CORE® Adult Cat Food Natural, Digestive Health, Salmon and Rice",89825,0000000011,5307218,3.8125,48,61.99,55.99,11 Lb,Salmon &amp; Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,12.74,63131,5309544,Purina ONE Healthy Weight Adult Cat Food -  Turkey,12457214,0000014587,5309544,4.7376,263,14.99,12.74,1.8 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,26.99,63773,5308975,Iams® ProActive Health Sensitive Digestion &amp; Skin Adult Cat Food,019014805266,0000033402,5308975,5.0,6,26.99,26.99,5.9 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,41.99,60050,5303423,Hill&#x27;s® Science Diet® Perfect Digestion Adult Dry Cat Food - Chicken,605511,0000003017,5303423,4.5434,173,41.99,41.99,3.5 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,23.49,55801,5296031,"Simply Nourish® Original Kitten Cat Dry Food - Chicken &amp; Pea, Natural, Grain Free",50008898,0000030068,5296031,4.8333,36,23.49,23.49,3 Lb,Chicken &amp; Pea,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,37.99,51902,5286915,"Simply Nourish® Original Cat Dry Food - Chicken &amp; Pea, Natural, Grain Free",50007519,0000030068,5286915,4.587,92,37.99,37.99,7 Lb,Chicken &amp; Pea,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,12.74,59845,5173329,Purina ONE Healthy Kitten food,15325,0000014587,5173329,4.7349,381,14.99,12.74,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,12.74,59846,5173331,Purina ONE Hairball Formula Dry Adult Cat Food,15286,0000014587,5173331,4.7891,403,14.99,12.74,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,12.74,59847,5210986,Purina ONE Sensitive Systems Dry Adult Cat Food,11062811,0000014587,5210986,4.6921,328,14.99,12.74,1.8 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,36.99,57654,5298841,"Tiki Cat® Born Carnivore® for Kittens Food - Chicken &amp; Egg, Non-GMO",47026,0000034747,5298841,4.2857,21,36.99,36.99,2.8 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,29.99,57997,5298682,"Purina Pro Plan LiveClear Adult Dry Cat Food - Prebiotics &amp; Probiotics, Chicken &amp; Rice",0-38100-18608,0000030078,5298682,4.6632,959,29.99,29.99,3.5 Lb,Chicken &amp; Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,29.99,57999,5298683,"Purina Pro Plan LiveClear Adult Dry Cat Food - Prebiotics &amp; Probiotics, Salmon &amp; Rice",0-38100-18615,0000030078,5298683,4.6236,178,29.99,29.99,3.5 Lb,Salmon &amp; Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,62.99,57653,5338935,"Tiki Cat® Born Carnivore® Adult Cat Food - Turkey, Non-GMO",80584,0000034747,5338935,4.6667,3,62.99,62.99,5.6 lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,71.99,57972,5298666,Dr. Elsey&#x27;s cleanprotein&amp;trade; Grain-Free Adult Cat Food - Chicken,26604,0000030071,5298666,4.0,43,71.99,71.99,6.6 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,71.99,57979,5298674,Dr. Elsey&#x27;s cleanprotein&amp;trade; Grain-Free Adult Cat Food - Salmon,16605,0000030071,5298674,4.7333,15,71.99,71.99,6.6 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,44.99,57969,5298363,Nutrience Care® Sensitive Skin &amp; Stomach Adult Cat Food,C2407,0000015845,5298363,4.0,14,44.99,44.99,2.27 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,40.99,57968,5298565,Nutrience Care® Hairball Control Adult Cat Food,C2422,0000015845,5298565,3.0,6,40.99,40.99,2.27 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,40.99,57970,5298520,Nutrience Care® Urinary Health Adult Cat Food,C2417,0000015845,5298520,4.4848,33,40.99,40.99,2.27 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,40.99,57976,5298364,Nutrience Care® Weight Management Adult Cat Food,C2412,0000015845,5298364,4.0,9,40.99,40.99,2.27 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,29.99,57977,5298362,Nutrience Care® Oral Health Adult Cat Food,C2402,0000015845,5298362,4.1579,19,29.99,29.99,1.5 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,12.74,57966,5299309,Purina ONE Urinary Tract Health Adult Cat Food,12432013,0000014587,5299309,4.472,517,14.99,12.74,1.8 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,26.99,57960,5299311,Iams® ProActive Health High Protein Adult Cat Food - Chicken and Salmon,01901480514,0000033402,5299311,4.125,8,26.99,26.99,2.72 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,12.74,57962,5299307,Purina ONE Adult Cat Fodd - Salmon &amp; Rice,12430499,0000014587,5299307,4.7896,556,14.99,12.74,1.59 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,12.74,57961,5299254,Purina ONE Adult Cat Food - Chicken &amp; Rice,12430460,0000014587,5299254,4.7595,1850,14.99,12.74,1.59 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,29.99,57690,5299318,"Nutro Wholesome Essentials Indoor Adult Cat Food - Chicken &amp; Brown Rice, Non-GMO",07910512926,0000033402,5299318,5.0,3,29.99,29.99,2.27 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,21.99,57606,5299315,"Nutro Wholesome Essentials Adult Cat Food - Salmon &amp; Brown Rice, Non-GMO",07910512919,0000033402,5299315,4.4,10,21.99,21.99,1.36 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,30.99,57967,5298943,"Instinct® Raw Meals Freeze-Dried Adult Cat Food - Grain Free, Chicken",61407,0000033791,5298943,4.6207,87,30.99,30.99,9.5 Oz,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,21.99,57608,5299319,"Nutro Wholesome Essentials Kitten Food - Chicken &amp; Brown Rice, Non-GMO",07910512930,0000033402,5299319,4.8,5,21.99,21.99,1.36 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,29.99,57689,5299314,"Nutro Wholesome Essentials Adult Cat Food - Chicken &amp; Brown Rice, Non-GMO",07910512922,0000033402,5299314,5.0,1,29.99,29.99,2.27 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,44.99,57971,5298639,Nutrience® Grain Free SubZero Cat Food - Canadian Pacific,C2602,0000015845,5298639,5.0,7,44.99,44.99,2.27 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,41.99,41944,5263825,"Wellness® Complete Health Indoor Cat Food - Natural, Grain Free, Salmon &amp; Herring Meal",9207,0000000011,5263825,3.9286,14,47.99,41.99,11.5 Lb,Salmon &amp; Herring Meal,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,39.99,49795,5280661,"Wellness® CORE® Indoor Adult Cat Food - Natural, Grain Free, Salmon &amp; Herring",8326,0000000011,5280661,4.2439,205,39.99,39.99,5 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,54.99,58899,5298393,"Blue Buffalo® True Solutions&amp;trade;  Adult Dry Cat Food - Natural, Chicken",802765,0000033163,5298393,4.6923,39,54.99,54.99,6 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,54.99,58893,5298387,"Blue Buffalo® True Solutions&amp;trade;  Adult Dry Cat Food - Natural, Chicken",802759,0000033163,5298387,4.7385,65,54.99,54.99,6 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,54.99,58898,5298390,"Blue Buffalo® True Solutions&amp;trade;  Adult Dry Cat Food - Natural, Chicken",802763,0000033163,5298390,4.4211,19,54.99,54.99,6 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,89.99,58897,5298389,"Blue Buffalo® True Solutions&amp;trade;  Adult Dry Cat Food - Natural, Chicken",802762,0000033163,5298389,4.6389,36,89.99,89.99,15 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,28.99,56047,5297153,"Merrick® Purrfect Bistro® Adult Dry Cat Food - Chicken, Grain Free, No Artificial Flavors",38544,0000033160,5297153,3.1,10,32.99,28.99,4 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,33.99,51905,5287619,"Simply Nourish® Original Weight Management Cat Dry Food - Turkey &amp; Brown Rice, Natural, With-Grain",50005298,0000030068,5287619,4.3182,22,33.99,33.99,7 Lb,Turkey &amp; Brown Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,56.99,51914,5286919,"Simply Nourish® Source Indoor Cat Dry Food - Chicken, Natural, High-Protein, Grain Free",50007523,0000030068,5286919,3.4412,34,56.99,56.99,11 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,56.99,51915,5286923,"Simply Nourish® Source Indoor Cat Dry Food - Fish &amp; Chicken, Natural, High-Protein, Grain Free",50007522,0000033224,5286923,4.2321,56,56.99,56.99,11 Lb,Fish &amp; Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,49.99,51886,5287616,"Simply Nourish® Original Cat Dry Food - Chicken &amp; Brown Rice, Natural, With-Grain",50005295,0000030068,5287616,4.0583,120,49.99,49.99,12 Lb,Chicken &amp; Brown Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,33.99,54681,5287655,"Simply Nourish® Original Senior Cat Dry Food - Chicken &amp; Rice, Natural, With-Grain",50005301,0000030068,5287655,4.12,25,33.99,33.99,7 Lb,Chicken &amp; Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,18.29,51907,5287620,"Simply Nourish® Original Kitten Cat Dry Food - Chicken &amp; Rice, Natural, With-Grain",50005299,0000030068,5287620,4.4254,134,18.29,18.29,3 Lb,Chicken &amp; Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,37.99,51903,5286917,"Simply Nourish® Original Cat Dry Food - Salmon &amp; Peas, Natural, Grain Free",50007520,0000033224,5286917,4.7321,56,37.99,37.99,7 Lb,Salmon &amp; Peas,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,56.99,51911,5286928,"Simply Nourish® Source Cat Dry Food - Chicken &amp; Turkey, Natural, High-Protein, Grain Free",50007521,0000030068,5286928,3.4091,66,56.99,56.99,11 Lb,Chicken &amp; Turkey,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,39.99,52369,5287611,"Authority® Everyday Health Indoor Kitten Cat Dry Food - Salmon &amp; Rice, With-Grain",50005294,0000030068,5287611,4.2727,22,39.99,39.99,7 Lb,Salmon &amp; Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,56.99,51916,5286924,"Simply Nourish® Source Indoor Cat Dry Food - Salmon, Natural, High-Protein, Grain Free",50007532,0000033224,5286924,3.7123,73,56.99,56.99,11 Lb,Salmon,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,24.99,51919,5286933,"Simply Nourish® Source Kitten Cat Dry Food - Turkey &amp; Chicken, Natural, High-Protein, Grain Free",50007669,0000030068,5286933,4.5217,69,24.99,24.99,2 Lb,Turkey &amp; Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,21.99,52349,5287311,"Instinct® RawBoost Mixers Digestive Health Cat Food Topper - Natural, Grain Free",60109,0000033791,5287311,4.2955,44,21.99,21.99,5.5 Oz,Chicken,cat,Food &amp; Treats,Food Toppers,,Product Detail,200173
,1,32.99,51925,5287810,"Wellness® Complete Health Senior Cat Food - Natural, Grain Free, Chicken &amp; Chicken Meal",9227,0000000011,5287810,4.1702,188,32.99,32.99,5.5 Lb,Chicken &amp; Chicken Meal,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,21.99,52350,5287313,"Instinct® RawBoost Mixers Skin &amp; Coat Health Cat Food Topper - Natural, Grain Free",60111,0000033791,5287313,4.5,54,21.99,21.99,5.5 Oz,Chicken &amp; Cod,cat,Food &amp; Treats,Food Toppers,,Product Detail,200173
,1,38.99,52347,5287272,"Instinct® Limited Ingredient Diet Adult Cat Food - Natural, Grain Free, Salmon",65509,0000033791,5287272,4.5,14,38.99,38.99,4.5 Lb,Salmon,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,39.99,52348,5287274,"Instinct® Raw Boost Cat Food, Natural, Grain Free Recipe, Freeze Dried Raw, Salmon",65631,0000033791,5287274,3.8,10,39.99,39.99,4.5 Lb,Salmon,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,28.99,52371,5286814,"Purina Pro Plan Focus  Adult Dry Cat Food - Prebiotics &amp; Probiotics, Turkey &amp; Oat Meal",00-38100-18127,0000030078,5286814,4.5671,231,28.99,28.99,3.2 Lb,Turkey,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,44.99,54093,5291491,"Blue Buffalo® Wilderness&amp;trade;  All Life Stages Dry Cat Food - Natural, Chicken",802067,0000033163,5291491,4.85,20,44.99,44.99,5 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,69.99,54090,5291442,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Chicken",802070,0000033163,5291442,4.5,22,69.99,69.99,11 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,69.99,54088,5291439,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Salmon",802063,0000033163,5291439,4.7143,70,69.99,69.99,11 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,39.99,54073,5291453,"Blue Buffalo® Basics&amp;trade;  Adult Dry Cat Food - Grain Free, Fish",802110,0000033163,5291453,4.375,24,39.99,39.99,5 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,69.99,54091,5291437,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Cat Food - Natural, Chicken",802061,0000033163,5291437,4.087,23,69.99,69.99,11 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,33.59,54076,5291425,"Blue Buffalo® Tastefuls&amp;trade; Indoor Health Adult Dry Cat Food, Natural, Chicken &amp; Brown Rice",801125,0000033163,5291425,4.6656,302,33.59,33.59,7 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,69.99,54089,5291440,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Chicken",802058,0000033163,5291440,4.7536,211,69.99,69.99,11 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,33.59,54082,5291424,"Blue Buffalo® Tastefuls&amp;trade; Healthy Aging Mature Dry Cat Food, Natural, Chicken &amp; Brown Rice",802005,0000033163,5291424,4.7805,164,33.59,33.59,7 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,33.59,54079,5291420,"Blue Buffalo® Tastefuls&amp;trade; Indoor Hairball Control Adult Dry Cat Food, Natural, Chicken &amp; Brown",801120,0000033163,5291420,4.73,100,33.59,33.59,7 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,33.59,54071,5291427,"Blue Buffalo® Tastefuls&amp;trade; Healthy Living Adult Dry Cat Food, Natural Chicken &amp; Brown Rice",801116,0000033163,5291427,4.7729,229,33.59,33.59,7 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,69.99,54086,5291436,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Chicken",802052,0000033163,5291436,4.6765,34,69.99,69.99,12 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,44.99,54092,5291493,"Blue Buffalo® Wilderness&amp;trade;  Kitten Dry Cat Food - Natural, Chicken",802066,0000033163,5291493,4.1786,28,44.99,44.99,5 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,19.49,54085,5291416,"Blue Buffalo® Tastefuls&amp;trade; Weight Control Adult Dry Cat Food, Natural , Chicken &amp; Brown Rice",801135,0000033163,5291416,4.6226,159,19.49,19.49,3 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,39.99,54075,5291451,"Blue Buffalo® Basics&amp;trade;  Senior Dry Cat Food - Grain Free, Turkey",802114,0000033163,5291451,4.8,5,39.99,39.99,5 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,69.99,54096,5291441,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Cat Food - Natural, Chicken",802068,0000033163,5291441,4.6667,12,69.99,69.99,11 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,33.59,54081,5291423,"Blue Buffalo® Tastefuls&amp;trade; Healthy Growth Kitten Dry Cat Food, Natural, Chicken &amp; Brown Rice",802003,0000033163,5291423,4.772,693,33.59,33.59,7 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,33.59,54077,5291426,"Blue Buffalo® Tastefuls&amp;trade; Indoor Health Adult Dry Cat Food, Natural , Salmon &amp; Brown Rice",801128,0000033163,5291426,4.7892,166,33.59,33.59,7 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,33.59,54084,5291422,"Blue Buffalo® Tastefuls&amp;trade; Sensitive Stomach Adult Dry Cat Food, Natural , Chicken &amp; Brown Rice",801132,0000033163,5291422,4.6901,284,33.59,33.59,7 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,69.99,54087,5291438,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Duck",802055,0000033163,5291438,4.6429,14,69.99,69.99,11 Lb,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,76.99,53940,5288378,"Merrick® Purrfect Bistro® Adult Dry Cat Food - Chicken, Grain Free, No Artificial Preservatives",38549,0000033160,5288378,4.625,32,76.99,76.99,12 Lb,Chicken &amp; Sweet Potato,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
